user_id,session_id,time,accx,accy,accz,gyrx,gyry,gyrz
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,338,-566.41,-41.02,880.86,-8.22,-88.08,-16.92
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,339,-627.93,17.58,793.95,5.37,-92.1,-1.68
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,340,-655.76,64.94,795.41,1.97,-85.73,-4.86
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,341,-513.18,66.89,900.39,-3.88,-91.64,-5.59
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,342,-474.61,-6.35,924.32,-10.6,-91.27,-4.16
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,343,-469.73,78.12,844.73,6.1,-91.18,-7.56
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,344,-300.78,48.83,958.5,-15.4,-92.47,-8.4
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,345,-302.73,6.84,1020.02,4.2,-77.76,-26.11
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,346,-324.71,72.75,945.31,23.06,-81.77,-15.08
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,347,-166.5,44.92,980.96,12.26,-94.38,-20.9
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,348,-184.08,-12.7,1011.23,11.51,-85.95,-20.01
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,349,-179.2,24.9,1002.44,21.5,-90.38,-16.57
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,350,-156.74,125,1086.91,-11.73,-84.69,-11.45
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,351,0,-3.91,1103.52,-4.37,-80.54,-12.47
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,352,91.31,-30.76,1156.25,-7.89,-64.52,-6.95
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,353,10.25,9.28,1072.27,8.64,-43.45,-2.88
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,354,84.96,49.32,1042.48,7.19,-47.21,-3.86
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,355,136.72,56.15,1075.2,8.39,-41.95,3.63
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,356,48.34,25.39,1041.5,3.56,-32.65,-0.34
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,357,97.66,86.91,1015.62,11.04,-44.94,-2.93
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,358,198.73,82.03,1024.41,4.52,-39.99,-0.37
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,359,147.46,41.5,1026.86,4.3,-30.95,-0.35
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,360,215.33,95.7,1046.88,0.43,-25.4,-4.74
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,361,210.45,96.68,1050.29,-7.41,-22.79,-2.15
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,362,220.21,56.64,1037.11,-8.04,-23.31,-2.73
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,363,249.02,51.27,1058.59,-5.55,-10.9,1.83
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,364,243.16,54.69,1074.71,-5.27,-4.38,0.74
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,365,233.4,45.9,1057.13,-4.45,-1.15,-0.43
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,366,223.14,42.97,1042.97,-3.46,7.86,-0.66
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,367,198.73,33.69,1002.44,-0.75,9.92,0.64
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,368,211.91,42.48,979.98,3.82,3.53,-1.15
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,369,206.54,50.78,968.75,-3.32,3.62,0.31
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,370,184.08,35.16,962.89,0.28,-0.1,-1.62
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,371,195.8,36.13,992.68,1.74,-4.22,-2.18
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,372,216.31,54.2,1001.46,-0.98,-5.77,1.42
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,373,207.52,45.9,1011.72,-0.31,-1.81,-1.67
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,374,213.87,56.15,1013.67,-1.99,-3.24,-2.55
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,375,206.54,23.93,1000.98,-1.02,0.09,0.16
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,376,229.49,32.71,1020.51,1.53,0.5,4.23
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,377,207.52,43.95,993.16,2.92,1.67,2.37
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,378,229.98,76.66,1011.23,2.5,-1.02,0.15
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,379,224.12,43.95,1018.55,-0.32,1.23,2.06
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,380,201.66,56.64,1010.74,-2.19,-0.45,-0.9
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,381,192.87,55.66,1026.37,-1.66,4.86,-0.02
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,382,216.31,42.97,1020.51,-5.47,6.37,1.07
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,383,168.95,25.88,1027.83,-4.57,8.74,-1.64
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,384,199.22,56.15,1006.84,-1.6,7.9,0.73
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,385,217.77,32.71,1041.99,-5.7,15.36,0.94
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,386,176.76,16.6,1055.66,-6.16,21.73,5.34
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,387,146.97,32.23,1067.38,-6.23,25.21,4.67
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,388,183.59,31.25,1095.21,-7.49,29.65,3.69
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,389,194.34,37.11,1097.17,-10.13,38.65,2.94
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,390,157.71,-3.91,1104.98,-6.57,53.69,3.58
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,391,100.1,-8.79,1081.54,-8.32,65.9,5.69
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,392,73.73,-22.46,1081.05,-6.23,68.93,8.53
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,393,25.88,-29.3,1066.41,-4.57,79.11,11.04
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,394,-66.41,-50.29,1046.39,0.05,86.61,15.71
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,395,-71.78,16.6,1106.45,1.08,87.26,17.9
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,396,-150.88,-41.02,1044.92,5.52,102.4,22.16
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,397,-266.11,44.92,1021.97,-6.17,94.85,20.03
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,398,-231.45,-4.39,1057.62,2.43,105.06,13.24
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,399,-334.47,88.38,981.93,-1.95,111.22,16.83
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,400,-359.86,38.57,943.36,4.55,111.36,9.37
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,401,-431.64,38.09,888.18,2.72,111.92,10.8
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,402,-505.86,17.09,871.58,21.32,120.53,9.09
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,403,-613.28,79.59,721.19,16.02,118.66,7.78
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,404,-662.11,83.5,732.42,17.66,102.47,-1.66
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,405,-735.84,101.56,646.97,9.25,98.48,-0.61
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,406,-756.84,94.73,664.06,6,82.87,-2.18
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,407,-782.71,25.39,652.83,12.18,88.66,-3.22
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,408,-827.15,39.06,479,18.81,75.08,-5.58
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,409,-793.95,16.6,550.78,36.08,77.34,-6.75
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,410,-824.71,39.06,370.12,38.08,71.54,-4.97
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,411,-887.21,46.88,331.05,30.56,53.02,0.6
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,412,-892.09,94.73,282.71,30.67,45.05,-0.3
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,413,-887.21,22.46,331.54,39.5,35.26,-2.69
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,414,-978.03,83.5,249.02,51.89,24.36,-4.28
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,415,-872.07,202.64,163.09,23.94,7.12,-2.34
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,416,-891.11,241.21,229.49,9.99,-13.98,-8.82
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,417,-886.23,118.16,323.73,26.47,-19.08,-7.91
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,418,-891.6,188.96,204.59,44.19,-33.92,-5.8
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,419,-948.73,286.13,384.28,47.27,-46.46,-20.05
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,420,-931.15,272.95,462.4,42.06,-52.09,-33.04
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,421,-845.7,298.34,459.96,40.73,-70.99,-46.89
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,422,-736.82,141.11,495.61,52.92,-65.69,-51.6
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,423,-784.67,156.25,466.8,50.63,-82.47,-43.71
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,424,-713.87,95.21,528.32,43.53,-77.77,-48.45
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,425,-804.2,126.95,472.66,22.39,-101.74,-47.34
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,426,-743.16,29.79,705.08,23.68,-111.3,-52.24
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,427,-754.39,-4.39,669.43,-1.15,-100.78,-57.04
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,428,-608.4,47.85,676.27,-0.56,-123.38,-52.93
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,429,-487.3,-115.23,914.06,-22.63,-109.47,-52.98
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,430,-663.09,-94.24,850.1,14.55,-91.79,-51.44
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,431,-369.14,-20.02,812.5,28.85,-122.82,-47.28
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,432,-309.08,-29.3,1070.31,6.41,-100.02,-49.97
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,433,-441.41,30.76,939.94,24.86,-88.46,-54.64
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,434,-401.37,100.1,966.8,9.18,-107.66,-61.86
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,435,-94.24,58.11,1013.18,9.94,-121.5,-75.78
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,436,-71.78,85.94,981.45,2.62,-103.72,-83.24
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,437,-26.86,-19.53,1049.32,-8.9,-90.09,-83.85
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,438,120.61,-116.7,1095.21,-7.15,-79.95,-84.66
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,439,9.28,-270.02,1025.39,9.57,-77.46,-70.63
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,440,50.78,-189.94,1039.06,8.44,-85.47,-48.95
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,441,146.97,-208.98,1124.51,-21.32,-67.34,-39.26
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,442,243.65,-154.79,1125.98,-28.14,-50.17,-31.21
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,443,229.98,-255.37,1178.71,-21.01,-39.61,-29.47
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,444,218.75,-172.36,1110.35,-8.22,-26.82,-25.02
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,445,123.05,-128.91,1041.99,-13.46,-22.76,-25.61
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,446,234.86,-139.16,985.35,-2.72,-28.64,-24.13
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,447,203.12,-47.36,941.89,-2.22,-28.71,-25.87
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,448,157.71,-102.54,910.16,6.05,-32.35,-26.91
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,449,244.63,-59.08,936.04,2.18,-28.41,-32.18
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,450,349.61,-212.4,1049.8,4.93,-65.73,-25.25
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,451,323.73,4.88,1111.82,-22.66,-25.67,-15.81
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,452,286.62,-199.71,1108.4,-0.09,-21.26,-20.24
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,453,318.36,-189.94,980.47,11.15,-8.36,-17.33
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,454,308.59,-199.71,938.48,11.45,-3.69,1.27
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,455,335.94,-243.16,998.54,9.14,-7.66,12.14
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,456,366.7,-144.04,1056.64,16.66,-4.35,11.06
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,457,366.21,19.04,1062.99,0.2,9.84,13.18
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,458,385.74,-57.62,1044.43,-16.99,23.72,26.44
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,459,376.46,-248.05,1095.7,-4.72,35.11,34.24
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,460,382.81,-298.83,1132.81,-10.58,54.47,60.61
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,461,343.75,-202.15,1133.79,-9.78,77.23,66.63
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,462,321.78,-187.5,1078.61,-33.29,81.24,87.53
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,463,199.22,-272.95,1121.58,-36.07,104.51,90.37
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,464,240.23,-149.9,1035.16,-19.2,112.11,95.05
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,465,72.27,-234.86,1052.25,-26.43,121.69,93.42
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,466,-21,-244.14,994.14,-4.47,129.37,95.13
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,467,-96.19,-171.87,943.85,-18.7,124.68,105.05
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,468,-379.88,-190.43,889.65,-25.59,127.92,93.63
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,469,-229.98,-134.28,877.44,-13.58,99.46,94.27
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,470,-420.41,-127.93,858.89,-30.92,101.05,96.28
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,471,-486.33,-143.55,778.32,-16.19,108.1,94.62
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,472,-509.28,-46.39,815.92,-8.92,95.89,78.29
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,473,-516.11,2.44,804.2,7.38,99.46,70.97
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,474,-590.33,25.88,790.53,-9.74,98.11,62.02
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,475,-723.14,21.97,726.07,-44.8,93.84,55.34
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,476,-703.12,-16.11,616.21,-12.89,79.98,42.32
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,477,-786.62,-3.42,576.17,-17.99,77.85,43.77
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,478,-885.74,-54.69,562.01,-9.59,77.07,38.38
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,479,-804.69,40.04,556.15,-22.36,62.49,32.92
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,480,-919.92,25.88,555.18,-25.06,70.14,30.95
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,481,-807.13,-63.96,495.12,-21.76,58.32,30.81
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,482,-940.43,24.9,324.22,-31.5,52.5,23.6
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,483,-879.88,90.82,326.66,-30,31.98,28.24
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,484,-816.41,18.07,392.58,-42.23,31.33,29.12
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,485,-929.69,56.15,286.13,-40.62,23.09,26.51
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,486,-893.07,104.49,213.87,-41.79,9.44,22.13
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,487,-969.73,81.05,351.07,-42.26,-0.26,22.05
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,488,-917.48,3.42,290.53,-34.42,-10.54,18.56
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,489,-929.69,8.3,384.77,-12.19,-11.18,20.59
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,490,-916.5,64.45,364.26,-15.2,-7.5,17.42
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,491,-938.48,139.65,293.46,-32.84,-33.02,16.53
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,492,-898.93,-8.3,394.04,-27.53,-24.66,14.31
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,493,-845.7,78.61,268.07,-24.27,-53.36,21.88
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,494,-859.37,22.46,454.59,-15.98,-46.52,16.12
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,495,-958.5,107.42,376.95,-19.87,-62.61,12.4
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,496,-828.12,133.3,437.99,-29.32,-82.51,6.85
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,497,-834.47,1.46,598.63,-10.67,-80.71,2.98
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,498,-759.28,64.45,459.96,-7.83,-96.27,-0.66
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,499,-684.08,86.43,696.78,9.12,-94.47,-9.28
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,500,-669.92,80.08,732.42,1.34,-103.82,-9.66
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,501,-652.34,78.61,745.61,14.66,-109.98,-19.82
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,502,-567.38,129.88,836.43,13.64,-117.73,-17.14
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,503,-464.36,58.59,806.15,-4.41,-120.49,-19.28
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,504,-355.96,11.23,955.08,3.61,-111.18,-10.86
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,505,-306.15,-10.74,1025.88,1.17,-106.53,-12.68
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,506,-364.26,23.44,985.84,15.67,-92.21,-10.57
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,507,-286.62,46.39,1005.86,3.28,-107.92,-5.21
